                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                 0.6344,                0.29307,                0.84217,                0.90969,                0.63564,                0.69641,                0.59492,                 0.6125,                0.26963,                0.86598,              0.0012734,              0.0012734,              0.0012734
                     14,                0.64018,                0.29515,                0.83887,                0.91552,                0.62724,                0.69658,                0.59872,                0.61686,                0.27553,                 0.8669,              0.0012592,              0.0012592,              0.0012592
                     15,                0.64479,                0.29412,                0.83941,                0.89663,                0.63008,                0.68429,                 0.5873,                0.63309,                0.27199,                0.86933,              0.0012451,              0.0012451,              0.0012451
                     16,                0.65025,                 0.2957,                0.84116,                0.91208,                0.62584,                0.68708,                0.59227,                0.62569,                0.27541,                0.86849,              0.0012309,              0.0012309,              0.0012309
                     17,                0.64994,                0.29452,                0.84265,                0.87635,                0.63153,                0.68534,                0.59728,                0.61459,                0.27289,                0.86669,              0.0012168,              0.0012168,              0.0012168
                     18,                0.65456,                0.29865,                0.84203,                0.90624,                0.63568,                0.68253,                0.58907,                0.62371,                0.26961,                0.86917,              0.0012026,              0.0012026,              0.0012026
                     19,                0.65202,                0.30102,                0.84265,                0.91545,                0.62693,                0.68917,                0.59537,                0.60862,                0.27023,                0.86576,              0.0011885,              0.0011885,              0.0011885
                     20,                0.63528,                0.29357,                0.84665,                0.90531,                0.63529,                0.69354,                 0.5981,                0.61232,                0.27021,                0.86602,              0.0011744,              0.0011744,              0.0011744
                     21,                0.65973,                0.30111,                0.84638,                0.89972,                0.63034,                0.68749,                0.58834,                0.61529,                0.26981,                0.86518,              0.0011602,              0.0011602,              0.0011602
                     22,                0.64697,                0.29344,                0.84371,                0.90981,                0.63224,                0.68035,                0.58492,                0.61735,                0.27157,                0.86695,              0.0011461,              0.0011461,              0.0011461
                     23,                0.64368,                0.29389,                0.84142,                0.92093,                0.70507,                0.75195,                0.62541,                0.61648,                0.27453,                0.86784,              0.0011319,              0.0011319,              0.0011319
                     24,                0.64141,                0.28983,                0.84366,                0.89688,                0.63946,                0.68867,                0.59544,                0.60633,                0.26936,                0.86592,              0.0011178,              0.0011178,              0.0011178
                     25,                0.65622,                0.29875,                0.84241,                0.90056,                0.63888,                0.68929,                0.59006,                0.62127,                0.27087,                0.86877,              0.0011036,              0.0011036,              0.0011036
                     26,                0.63468,                0.28735,                0.84104,                0.90919,                0.63357,                0.69762,                0.59215,                0.61539,                0.27082,                0.86764,              0.0010895,              0.0010895,              0.0010895
                     27,                0.62662,                0.28377,                0.84187,                0.91664,                0.62665,                0.69708,                0.59286,                0.60906,                0.27007,                0.86445,              0.0010753,              0.0010753,              0.0010753
                     28,                0.64601,                0.29412,                0.83907,                0.90868,                0.62892,                0.69374,                0.58936,                 0.6182,                0.27296,                0.86612,              0.0010612,              0.0010612,              0.0010612
                     29,                0.63021,                0.28699,                0.83978,                0.89127,                0.63547,                0.70059,                0.60177,                 0.6065,                0.26899,                0.86509,               0.001047,               0.001047,               0.001047
                     30,                  0.631,                0.28884,                0.84006,                0.91329,                 0.6229,                0.68982,                0.59273,                0.60752,                0.26911,                0.86518,              0.0010329,              0.0010329,              0.0010329
                     31,                0.63305,                 0.2855,                 0.8403,                 0.9141,                0.63089,                0.69268,                0.59504,                0.60426,                0.26352,                 0.8647,              0.0010187,              0.0010187,              0.0010187
                     32,                 0.6291,                0.28559,                0.84549,                0.90108,                0.63081,                0.69145,                0.59312,                0.60633,                 0.2633,                0.86606,              0.0010046,              0.0010046,              0.0010046
                     33,                0.62609,                0.28329,                 0.8412,                0.91396,                0.62767,                0.69434,                0.59484,                0.60762,                 0.2638,                0.86617,             0.00099044,             0.00099044,             0.00099044
                     34,                0.62603,                 0.2824,                0.83835,                0.90704,                0.64027,                0.69304,                0.60067,                0.60056,                0.26196,                0.86504,             0.00097629,             0.00097629,             0.00097629
                     35,                0.62608,                0.28819,                0.83854,                0.90942,                 0.6319,                0.69115,                0.59531,                0.61812,                0.27042,                0.86764,             0.00096215,             0.00096215,             0.00096215
                     36,                0.63112,                0.28651,                0.83985,                0.91637,                0.62683,                0.68529,                0.59724,                0.60688,                0.26585,                0.86501,               0.000948,               0.000948,               0.000948
                     37,                0.62935,                 0.2852,                0.83888,                0.90718,                0.63517,                0.69517,                0.59993,                0.60722,                0.26342,                0.86626,             0.00093385,             0.00093385,             0.00093385
                     38,                0.62583,                0.28389,                0.83702,                0.90658,                0.64019,                0.69891,                0.60192,                0.60638,                0.26383,                0.86447,              0.0009197,              0.0009197,              0.0009197
                     39,                0.61919,                0.27818,                0.83885,                0.90879,                0.63419,                0.68677,                0.59435,                0.60629,                0.26411,                 0.8649,             0.00090556,             0.00090556,             0.00090556
                     40,                0.62774,                0.28519,                0.84409,                0.90518,                0.62357,                0.68077,                0.58274,                0.61375,                0.26643,                0.86852,             0.00089141,             0.00089141,             0.00089141
                     41,                0.63051,                0.28363,                 0.8369,                0.91191,                0.63159,                0.69375,                0.59681,                0.59779,                0.25989,                0.86328,             0.00087726,             0.00087726,             0.00087726
                     42,                0.62732,                0.28102,                0.83654,                0.90725,                0.63723,                0.69641,                 0.6036,                0.60104,                0.26125,                0.86398,             0.00086312,             0.00086312,             0.00086312
                     43,                0.61368,                0.27547,                 0.8374,                0.89167,                0.61734,                0.69076,                0.59709,                0.60256,                0.26208,                0.86262,             0.00084897,             0.00084897,             0.00084897
                     44,                 0.6269,                0.28029,                0.83619,                0.87721,                0.61248,                  0.682,                0.58992,                 0.5982,                0.26178,                 0.8629,             0.00083482,             0.00083482,             0.00083482
                     45,                0.61753,                0.27889,                0.84081,                0.84282,                0.65273,                0.70069,                 0.6021,                0.60485,                0.26282,                 0.8626,             0.00082067,             0.00082067,             0.00082067
                     46,                0.62585,                0.28481,                 0.8374,                0.91006,                0.62924,                0.68048,                0.58819,                0.60132,                0.26505,                0.86474,             0.00080653,             0.00080653,             0.00080653
                     47,                0.62776,                0.27968,                0.84142,                0.90485,                0.63382,                0.68657,                0.59756,                0.60488,                0.26108,                0.86289,             0.00079238,             0.00079238,             0.00079238
                     48,                0.61582,                 0.2761,                0.83475,                0.90803,                0.63887,                 0.6853,                0.59706,                0.59758,                0.25843,                0.86323,             0.00077823,             0.00077823,             0.00077823
                     49,                0.61039,                0.27443,                0.83736,                0.91386,                0.62846,                0.69285,                0.59402,                0.59756,                0.25927,                 0.8634,             0.00076409,             0.00076409,             0.00076409
                     50,                0.61609,                 0.2769,                0.83603,                 0.9136,                0.63005,                0.69875,                0.60096,                0.60448,                 0.2603,                0.86494,             0.00074994,             0.00074994,             0.00074994
                     51,                0.61647,                0.27894,                0.83534,                0.90905,                0.64001,                0.69535,                0.60337,                0.60012,                0.26062,                0.86377,             0.00073579,             0.00073579,             0.00073579
                     52,                 0.6236,                 0.2793,                 0.8386,                0.86276,                0.63965,                0.69322,                 0.5979,                0.60491,                 0.2619,                0.86597,             0.00072164,             0.00072164,             0.00072164
                     53,                0.61936,                0.27786,                0.83731,                0.83731,                0.64102,                0.69483,                0.60224,                0.59875,                 0.2582,                0.86309,              0.0007075,              0.0007075,              0.0007075
                     54,                0.61968,                0.27436,                0.83528,                0.90796,                0.62873,                0.69571,                 0.6035,                0.60223,                 0.2557,                0.86382,             0.00069335,             0.00069335,             0.00069335
                     55,                0.60793,                 0.2733,                0.83537,                0.91289,                0.62926,                0.69188,                0.59616,                0.59397,                0.25925,                0.86308,              0.0006792,              0.0006792,              0.0006792
                     56,                0.61968,                0.27695,                0.83513,                0.89818,                0.62581,                0.68254,                0.59277,                0.59995,                0.26002,                0.86627,             0.00066506,             0.00066506,             0.00066506
                     57,                0.60935,                 0.2733,                0.83704,                0.91549,                0.62546,                0.68495,                0.59691,                0.59348,                  0.255,                0.86189,             0.00065091,             0.00065091,             0.00065091
                     58,                0.60979,                0.27213,                0.83376,                0.89851,                 0.6369,                0.69927,                0.59997,                0.59648,                0.25562,                0.86117,             0.00063676,             0.00063676,             0.00063676
                     59,                0.60808,                0.27424,                0.83621,                0.90882,                0.62572,                0.69195,                0.59486,                0.59753,                0.25499,                 0.8629,             0.00062262,             0.00062262,             0.00062262
                     60,                 0.6136,                0.27457,                0.83687,                0.91542,                  0.625,                0.68641,                0.59604,                0.59207,                0.25443,                0.86138,             0.00060847,             0.00060847,             0.00060847
                     61,                0.59991,                0.27181,                 0.8363,                0.91857,                 0.6263,                0.67869,                 0.5904,                0.59757,                0.25658,                0.86168,             0.00059432,             0.00059432,             0.00059432
                     62,                0.61177,                0.27437,                0.83641,                0.89221,                0.63699,                0.68391,                0.59273,                0.59431,                0.25636,                0.86054,             0.00058017,             0.00058017,             0.00058017
                     63,                0.62087,                0.27727,                0.83983,                0.90974,                0.62424,                0.68573,                0.59505,                0.59594,                0.25512,                0.86141,             0.00056603,             0.00056603,             0.00056603
                     64,                0.61658,                0.27402,                0.83712,                0.89481,                0.63605,                0.70352,                0.60513,                0.59277,                0.25217,                0.86104,             0.00055188,             0.00055188,             0.00055188
                     65,                0.61219,                0.27235,                0.83246,                0.92907,                0.64035,                0.71552,                0.61998,                0.59445,                0.25378,                0.86083,             0.00053773,             0.00053773,             0.00053773
                     66,                0.61793,                0.27404,                0.83634,                0.91218,                 0.6261,                0.69536,                0.60493,                0.59203,                0.25304,                0.86111,             0.00052359,             0.00052359,             0.00052359
                     67,                0.60911,                0.27038,                0.83288,                0.90255,                0.63097,                0.70101,                0.61077,                0.58844,                0.25029,                0.86014,             0.00050944,             0.00050944,             0.00050944
                     68,                0.60414,                0.26956,                 0.8334,                0.91504,                0.62642,                0.70527,                0.60753,                0.59387,                0.25293,                0.86122,             0.00049529,             0.00049529,             0.00049529
                     69,                0.60753,                0.27132,                0.83769,                 0.9095,                0.62721,                0.69262,                 0.5983,                0.59502,                0.25544,                0.86293,             0.00048114,             0.00048114,             0.00048114
                     70,                0.60759,                0.26999,                0.83732,                 0.8942,                0.63615,                0.69653,                0.60171,                0.59521,                0.25382,                0.86281,               0.000467,               0.000467,               0.000467
                     71,                0.60842,                0.27119,                0.83371,                0.91605,                0.62908,                0.69196,                0.60112,                0.59549,                0.25375,                0.86305,             0.00045285,             0.00045285,             0.00045285
                     72,                  0.604,                0.26812,                0.83237,                0.91775,                0.62627,                0.69562,                0.60397,                0.59241,                0.25433,                0.86171,              0.0004387,              0.0004387,              0.0004387
                     73,                0.61001,                0.26878,                0.83571,                0.90567,                0.62592,                0.68895,                0.59551,                0.59444,                0.24983,                0.86322,             0.00042456,             0.00042456,             0.00042456
