                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     39,                0.59444,                0.26949,                0.83243,                0.91131,                0.62988,                 0.6943,                0.60031,                0.59899,                0.26063,                0.86415,             0.00090556,             0.00090556,             0.00090556
                     40,                0.60471,                0.27388,                0.83747,                0.90482,                0.62055,                0.68807,                0.59412,                0.60767,                0.26506,                0.86705,             0.00089141,             0.00089141,             0.00089141
                     41,                0.61061,                0.27538,                0.83207,                0.90748,                0.62463,                 0.6856,                  0.594,                0.59696,                0.26024,                0.86406,             0.00087726,             0.00087726,             0.00087726
                     42,                 0.6053,                0.27105,                 0.8316,                0.91311,                0.62576,                0.69376,                 0.5973,                0.59481,                0.25717,                0.86386,             0.00086312,             0.00086312,             0.00086312
                     43,                 0.5967,                0.26708,                0.83269,                0.92452,                0.64712,                 0.7064,                0.60781,                0.59798,                0.25749,                0.86349,             0.00084897,             0.00084897,             0.00084897
                     44,                0.61316,                0.27181,                  0.832,                0.91316,                0.63785,                0.69254,                0.59936,                0.59792,                0.25799,                0.86336,             0.00083482,             0.00083482,             0.00083482
                     45,                0.59818,                0.26737,                0.83618,                0.84953,                 0.6404,                0.68842,                0.59341,                0.59883,                0.25472,                0.86344,             0.00082067,             0.00082067,             0.00082067
                     46,                0.60157,                 0.2708,                  0.832,                0.90989,                0.63376,                0.68127,                 0.5864,                0.60254,                0.25781,                0.86644,             0.00080653,             0.00080653,             0.00080653
                     47,                 0.6011,                0.26886,                0.83553,                 0.9163,                0.62909,                0.69207,                0.59832,                0.59348,                0.25425,                0.86147,             0.00079238,             0.00079238,             0.00079238
                     48,                 0.5961,                0.26922,                0.83035,                0.90627,                0.63905,                0.71215,                0.61801,                0.59568,                0.25512,                0.86288,             0.00077823,             0.00077823,             0.00077823
                     49,                0.59369,                0.26667,                0.83297,                0.91024,                0.63608,                 0.6881,                0.59732,                0.59345,                0.25509,                0.86075,             0.00076409,             0.00076409,             0.00076409
                     50,                0.59883,                0.27122,                0.83188,                0.91994,                0.65341,                0.71451,                0.62212,                0.59398,                0.25763,                0.86243,             0.00074994,             0.00074994,             0.00074994
                     51,                0.60177,                0.27534,                0.83072,                 0.8445,                0.64117,                0.69065,                0.59932,                0.59943,                0.26174,                0.86405,             0.00073579,             0.00073579,             0.00073579
                     52,                0.60035,                 0.2717,                0.83316,                0.89205,                0.63343,                0.70025,                0.60541,                 0.6043,                0.25952,                0.86524,             0.00072164,             0.00072164,             0.00072164
                     53,                0.59103,                 0.2683,                 0.8315,                0.91566,                0.62707,                 0.7011,                0.60802,                0.59553,                 0.2569,                0.86238,              0.0007075,              0.0007075,              0.0007075
                     54,                0.59743,                0.26803,                0.83091,                0.89254,                 0.6337,                0.69496,                0.60169,                0.60485,                0.25771,                0.86414,             0.00069335,             0.00069335,             0.00069335
                     55,                0.58794,                0.26693,                0.83048,                0.92374,                0.64417,                0.71425,                0.62427,                0.59262,                0.25492,                0.86281,              0.0006792,              0.0006792,              0.0006792
                     56,                0.59649,                0.26943,                0.82972,                0.90858,                0.62916,                0.72201,                0.62582,                0.59021,                0.25868,                0.86324,             0.00066506,             0.00066506,             0.00066506
                     57,                0.58717,                0.26496,                0.83207,                0.91612,                0.62553,                0.72446,                 0.6255,                0.59384,                0.25258,                0.86378,             0.00065091,             0.00065091,             0.00065091
                     58,                0.59189,                0.26555,                0.82967,                0.89984,                0.63638,                0.72576,                0.62714,                 0.5963,                 0.2581,                0.86389,             0.00063676,             0.00063676,             0.00063676
                     59,                0.58734,                0.26752,                 0.8308,                0.90452,                0.62673,                0.71399,                0.61467,                0.59667,                0.25402,                0.86472,             0.00062262,             0.00062262,             0.00062262
                     60,                0.59271,                0.26731,                0.83193,                0.90516,                0.62628,                0.69367,                0.60224,                0.58755,                0.25608,                0.86102,             0.00060847,             0.00060847,             0.00060847
                     61,                0.57959,                0.26461,                0.83178,                0.89962,                0.63365,                0.69665,                0.60231,                0.59591,                0.25683,                0.86415,             0.00059432,             0.00059432,             0.00059432
                     62,                0.58902,                0.26536,                0.83182,                0.89095,                0.63633,                0.69527,                0.60543,                0.58939,                0.25208,                0.86161,             0.00058017,             0.00058017,             0.00058017
                     63,                0.59622,                 0.2669,                0.83441,                0.91248,                 0.6261,                0.69235,                0.60355,                0.59775,                0.25405,                 0.8643,             0.00056603,             0.00056603,             0.00056603
                     64,                0.59594,                 0.2664,                0.83234,                0.90366,                0.63003,                0.70708,                0.61061,                0.59464,                0.25287,                0.86292,             0.00055188,             0.00055188,             0.00055188
                     65,                0.59074,                0.26537,                0.82757,                0.91847,                0.62479,                0.70892,                0.61903,                0.58688,                0.25073,                0.86064,             0.00053773,             0.00053773,             0.00053773
                     66,                 0.5947,                0.26572,                0.83149,                0.92754,                0.64072,                0.72043,                0.62809,                0.58494,                0.24897,                0.86104,             0.00052359,             0.00052359,             0.00052359
                     67,                0.58853,                0.26321,                0.82844,                0.90216,                0.62913,                0.70888,                0.61925,                0.58537,                 0.2495,                 0.8619,             0.00050944,             0.00050944,             0.00050944
                     68,                0.58066,                0.26092,                0.82827,                0.88992,                 0.6311,                0.70156,                0.60663,                0.58754,                0.24845,                0.86128,             0.00049529,             0.00049529,             0.00049529
                     69,                0.58341,                 0.2609,                0.83232,                0.90592,                0.62851,                0.71357,                0.62012,                0.58627,                0.24828,                 0.8613,             0.00048114,             0.00048114,             0.00048114
                     70,                0.58518,                0.26025,                0.83211,                0.91773,                0.65248,                0.71624,                0.61759,                0.58872,                0.25197,                0.86194,               0.000467,               0.000467,               0.000467
                     71,                0.58835,                0.26279,                0.82904,                0.86501,                 0.6504,                0.71241,                0.61725,                0.58945,                 0.2485,                0.86256,             0.00045285,             0.00045285,             0.00045285
                     72,                0.58288,                0.25965,                0.82774,                0.91816,                0.62549,                0.70878,                  0.619,                0.58417,                0.24787,                0.86085,              0.0004387,              0.0004387,              0.0004387
                     73,                0.59179,                0.26134,                0.83155,                0.90338,                 0.6251,                0.69434,                 0.6038,                0.58784,                0.24518,                0.86222,             0.00042456,             0.00042456,             0.00042456
