                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.83075,                0.41175,                0.88961,                0.90598,                0.57775,                0.61939,                0.49293,                0.74571,                0.36755,                0.88332,               0.000948,               0.000948,               0.000948
                     37,                0.82342,                  0.393,                0.87866,                0.96324,                0.57252,                0.61845,                0.49114,                0.77324,                0.36046,                 0.8885,             0.00093385,             0.00093385,             0.00093385
                     38,                0.83111,                0.39487,                 0.8835,                0.97245,                0.56966,                0.62143,                0.49609,                0.73328,                0.34951,                0.88144,              0.0009197,              0.0009197,              0.0009197
                     39,                0.87964,                0.41861,                0.89876,                0.93322,                0.57346,                0.62316,                0.50249,                0.74447,                0.37109,                 0.8811,             0.00090556,             0.00090556,             0.00090556
                     40,                0.83273,                0.39804,                0.89032,                 0.9796,                0.65415,                0.71743,                0.56581,                0.77604,                0.35128,                0.88655,             0.00089141,             0.00089141,             0.00089141
                     41,                 0.8291,                0.39093,                0.88277,                0.94646,                0.73525,                0.79627,                0.59647,                0.78305,                0.35239,                0.88844,             0.00087726,             0.00087726,             0.00087726
                     42,                0.84328,                0.39522,                0.88465,                0.95004,                0.57161,                0.62722,                0.50674,                0.74664,                0.35952,                0.88216,             0.00086312,             0.00086312,             0.00086312
                     43,                0.83037,                0.39807,                0.88808,                0.96303,                0.59839,                0.64005,                0.51795,                0.74669,                0.34929,                0.88357,             0.00084897,             0.00084897,             0.00084897
                     44,                0.81321,                0.38007,                0.88096,                 0.9654,                0.59848,                0.63961,                0.50864,                0.76234,                0.34948,                0.88738,             0.00083482,             0.00083482,             0.00083482
                     45,                0.81782,                0.39268,                0.88222,                0.98325,                0.71862,                0.76658,                0.57778,                0.69771,                0.34422,                0.87506,             0.00082067,             0.00082067,             0.00082067
                     46,                0.79183,                0.37766,                0.87752,                0.97695,                0.61642,                0.66009,                0.53667,                  0.694,                0.33725,                0.87268,             0.00080653,             0.00080653,             0.00080653
                     47,                0.80559,                0.38053,                0.87861,                0.96773,                0.59768,                 0.6431,                0.51459,                0.72975,                0.34465,                0.88259,             0.00079238,             0.00079238,             0.00079238
                     48,                0.84213,                0.39631,                0.89914,                0.97353,                0.61689,                0.65879,                0.52498,                0.70327,                0.34326,                0.87531,             0.00077823,             0.00077823,             0.00077823
                     49,                0.81547,                0.38071,                0.87697,                0.96156,                0.61208,                0.66318,                0.51724,                0.80747,                0.35077,                 0.8953,             0.00076409,             0.00076409,             0.00076409
                     50,                0.81746,                0.41955,                0.89472,                 0.9569,                0.60785,                0.66227,                0.52718,                0.69518,                0.33452,                 0.8753,             0.00074994,             0.00074994,             0.00074994
                     51,                0.80389,                0.38991,                0.87656,                 0.9687,                0.61364,                0.66595,                0.52643,                0.72657,                0.33886,                0.88954,             0.00073579,             0.00073579,             0.00073579
                     52,                0.77693,                0.36571,                0.87733,                0.96441,                0.61414,                0.66567,                0.53161,                0.75806,                0.33464,                0.88692,             0.00072164,             0.00072164,             0.00072164
                     53,                0.78269,                  0.366,                0.87279,                0.98019,                0.63733,                0.68252,                0.53893,                0.70809,                0.32954,                0.87931,              0.0007075,              0.0007075,              0.0007075
                     54,                0.78314,                0.36466,                0.86586,                0.97809,                0.74126,                0.78838,                0.60185,                0.70856,                0.33291,                0.87622,             0.00069335,             0.00069335,             0.00069335
                     55,                0.80579,                0.36813,                0.87673,                0.98775,                0.77804,                0.82348,                0.60849,                0.76115,                0.34179,                0.88413,              0.0006792,              0.0006792,              0.0006792
                     56,                0.81094,                0.36837,                0.88009,                0.96232,                0.61539,                0.65895,                0.52878,                0.72845,                 0.3261,                0.87516,             0.00066506,             0.00066506,             0.00066506
                     57,                0.80461,                0.36145,                  0.872,                0.96412,                0.59325,                0.64176,                0.51078,                0.75088,                0.33382,                0.88234,             0.00065091,             0.00065091,             0.00065091
                     58,                0.81668,                0.37704,                0.88292,                0.97431,                0.59338,                0.64585,                0.52674,                0.67491,                0.32313,                0.86976,             0.00063676,             0.00063676,             0.00063676
                     59,                 0.7886,                 0.3642,                0.86803,                0.97153,                0.61316,                0.66413,                0.53055,                0.69802,                0.32028,                0.87362,             0.00062262,             0.00062262,             0.00062262
                     60,                0.76596,                0.35876,                0.87241,                0.96541,                0.63458,                0.68053,                0.53524,                0.69864,                0.32136,                0.87656,             0.00060847,             0.00060847,             0.00060847
                     61,                0.78986,                0.89583,                0.91028,                0.98331,                0.65157,                0.70991,                0.56718,                0.68152,                0.31959,                0.86713,             0.00059432,             0.00059432,             0.00059432
                     62,                0.78593,                0.35981,                0.86857,                0.96247,                0.59226,                0.64348,                0.52439,                    0.7,                0.32843,                0.87097,             0.00058017,             0.00058017,             0.00058017
                     63,                0.78591,                0.36311,                0.86728,                0.98124,                0.61598,                0.66433,                0.52476,                0.68919,                0.32408,                0.87116,             0.00056603,             0.00056603,             0.00056603
                     64,                0.78877,                0.36315,                0.87523,                0.97155,                0.59635,                0.64084,                0.51247,                0.74667,                0.32596,                0.87767,             0.00055188,             0.00055188,             0.00055188
                     65,                0.78114,                0.37518,                0.87748,                 0.9843,                0.61609,                0.66474,                0.52779,                0.66849,                0.31094,                0.86558,             0.00053773,             0.00053773,             0.00053773
                     66,                0.76121,                 0.3472,                0.86492,                 0.9839,                0.67438,                0.72848,                0.56179,                0.68243,                0.30957,                0.86582,             0.00052359,             0.00052359,             0.00052359
                     67,                0.76154,                  0.352,                0.86886,                0.98101,                0.67606,                0.72757,                0.56811,                0.66015,                0.31066,                0.86459,             0.00050944,             0.00050944,             0.00050944
                     68,                0.75103,                0.34283,                0.86287,                0.97713,                0.69921,                0.74728,                0.58554,                0.68559,                0.31025,                0.86917,             0.00049529,             0.00049529,             0.00049529
                     69,                0.75235,                0.34488,                0.86495,                0.97492,                0.68069,                0.72919,                0.57758,                 0.6749,                 0.3077,                0.86605,             0.00048114,             0.00048114,             0.00048114
                     70,                0.75105,                 0.3485,                 0.8728,                 0.9746,                0.65591,                0.70867,                0.57496,                0.67152,                0.30435,                0.86409,               0.000467,               0.000467,               0.000467
                     71,                0.74137,                0.34014,                0.86305,                 0.9689,                0.59609,                0.64606,                0.53456,                 0.6576,                0.30209,                0.86357,             0.00045285,             0.00045285,             0.00045285
                     72,                0.73333,                0.33684,                0.86347,                0.97806,                0.59808,                 0.6473,                0.53249,                0.66082,                 0.3073,                0.86304,              0.0004387,              0.0004387,              0.0004387
                     73,                0.72765,                0.33613,                 0.8583,                0.97658,                0.59883,                0.64313,                0.53302,                0.66769,                0.30427,                0.86331,             0.00042456,             0.00042456,             0.00042456
                     74,                0.72949,                0.33674,                0.86067,                0.97751,                0.63583,                0.68622,                0.54888,                0.65608,                 0.2998,                0.86141,             0.00041041,             0.00041041,             0.00041041
                     75,                0.73324,                0.33942,                0.86121,                 0.9794,                 0.7411,                0.79247,                0.61489,                0.65852,                0.30183,                0.86088,             0.00039626,             0.00039626,             0.00039626
                     76,                0.73445,                0.35378,                0.86496,                0.97718,                0.74175,                0.79192,                0.62549,                0.65617,                0.30051,                0.86197,             0.00038211,             0.00038211,             0.00038211
                     77,                0.75015,                0.36093,                0.86573,                0.97687,                0.65495,                0.70617,                0.55608,                0.67438,                0.31044,                 0.8685,             0.00036797,             0.00036797,             0.00036797
                     78,                0.74675,                0.35117,                0.86011,                0.96291,                 0.6357,                 0.6755,                0.54633,                0.65227,                0.30297,                0.86149,             0.00035382,             0.00035382,             0.00035382
                     79,                0.73137,                0.35068,                0.85994,                0.96033,                0.61559,                0.66371,                0.54561,                0.64479,                0.30198,                0.85949,             0.00033967,             0.00033967,             0.00033967
                     80,                0.72182,                0.33879,                0.85831,                0.97211,                0.61602,                 0.6646,                0.54467,                0.63866,                 0.2971,                0.85816,             0.00032553,             0.00032553,             0.00032553
                     81,                0.73528,                0.34312,                0.86317,                  0.977,                0.61347,                0.66423,                0.54216,                0.64132,                0.30097,                0.85764,             0.00031138,             0.00031138,             0.00031138
                     82,                0.72468,                0.34184,                0.86324,                0.97194,                0.61706,                0.66442,                0.54838,                0.62966,                  0.295,                0.85487,             0.00029723,             0.00029723,             0.00029723
                     83,                0.73036,                0.33477,                0.85632,                 0.9768,                0.61621,                0.66557,                0.54774,                 0.6531,                0.29181,                0.86046,             0.00028308,             0.00028308,             0.00028308
                     84,                0.70738,                0.32239,                0.85503,                 0.9805,                0.65818,                 0.7108,                0.58062,                0.64753,                0.29028,                0.85915,             0.00026894,             0.00026894,             0.00026894
                     85,                0.71506,                0.33444,                 0.8641,                0.97757,                0.65711,                0.70687,                0.57491,                0.63583,                0.29082,                0.85604,             0.00025479,             0.00025479,             0.00025479
                     86,                0.70068,                0.32016,                0.85608,                0.97638,                  0.699,                0.74835,                0.60986,                0.62722,                 0.2903,                0.85443,             0.00024064,             0.00024064,             0.00024064
                     87,                0.73936,                0.41887,                0.86785,                0.97554,                0.65809,                0.71085,                0.57634,                0.64467,                0.29296,                0.85674,              0.0002265,              0.0002265,              0.0002265
                     88,                0.70204,                0.32354,                0.85148,                0.97474,                0.61648,                0.66597,                0.55194,                0.62189,                0.28727,                 0.8532,             0.00021235,             0.00021235,             0.00021235
                     89,                 0.7126,                0.32861,                  0.866,                0.96815,                0.59596,                0.64599,                0.54014,                0.62999,                0.28558,                0.85405,              0.0001982,              0.0001982,              0.0001982
                     90,                0.70629,                 0.3213,                0.85404,                0.97229,                0.61606,                0.66692,                 0.5522,                0.63389,                0.28954,                0.85563,             0.00018406,             0.00018406,             0.00018406
                     91,                0.69141,                0.31506,                0.85565,                0.96689,                0.61726,                0.66653,                0.55007,                0.62384,                0.28768,                0.85321,             0.00016991,             0.00016991,             0.00016991
                     92,                0.70093,                0.34309,                0.86766,                0.96556,                0.61497,                0.67124,                0.55082,                0.63319,                0.29009,                0.85324,             0.00015576,             0.00015576,             0.00015576
                     93,                0.67089,                0.30923,                0.85887,                0.98188,                0.59403,                0.65049,                0.54174,                0.63228,                0.28657,                0.85294,             0.00014161,             0.00014161,             0.00014161
                     94,                0.71031,                 0.3785,                0.86883,                0.97901,                0.59772,                0.64788,                0.54093,                0.63357,                0.28505,                0.85346,             0.00012747,             0.00012747,             0.00012747
                     95,                0.68345,                 0.3204,                0.85369,                0.97924,                0.59739,                0.64792,                0.54117,                0.62513,                0.28486,                0.85171,             0.00011332,             0.00011332,             0.00011332
                     96,                  0.677,                0.31915,                0.85846,                0.97298,                0.59524,                0.64497,                0.53863,                0.63186,                0.28693,                0.85324,             9.9173e-05,             9.9173e-05,             9.9173e-05
                     97,                0.69137,                0.32498,                 0.8644,                0.98524,                 0.6132,                0.66655,                0.54784,                0.63644,                0.28497,                0.85353,             8.5026e-05,             8.5026e-05,             8.5026e-05
                     98,                0.67446,                 0.3095,                 0.8589,                0.98461,                0.61234,                0.66926,                0.55071,                0.62274,                0.28099,                0.85167,             7.0878e-05,             7.0878e-05,             7.0878e-05
                     99,                0.66406,                0.32239,                0.85653,                0.98053,                0.65568,                0.71457,                0.58519,                0.61863,                 0.2832,                 0.8505,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    100,                0.66922,                0.31182,                0.87067,                0.97389,                0.63536,                0.69303,                0.56913,                0.61959,                0.28308,                0.85063,             4.2584e-05,             4.2584e-05,             4.2584e-05
